gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
2576838381	160	22.22	3	127	2	133	2.0e-05	42.2	COG0680	Ni,Fe-hydrogenase maturation factor	160
2576838382	499	40.86	15	479	3	439	3.0e-115	409	COG3259	Coenzyme F420-reducing hydrogenase, alpha subunit	441
2576838385	595	43.41	184	558	36	422	1.0e-117	417	COG1894	NADH:ubiquinone oxidoreductase, NADH-binding (51 kD) subunit	424
2576838387	307	62.13	1	300	1	299	4.0e-128	451	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase	300
2576838388	391	55.8	15	332	12	329	6.0e-90	324	COG0206	Cell division GTPase	338
2576838389	408	52.63	3	408	1	418	0.0e+00	468	COG0849	Actin-like ATPase involved in cell division	418
2576838390	243	28.76	3	230	35	264	2.0e-26	113	COG1589	Cell division septal protein	269
2576838391	310	43.04	11	308	1	316	4.0e-79	288	COG1181	D-alanine-D-alanine ligase and related ATP-grasp enzymes	317
2576838392	304	45.14	18	302	2	288	2.0e-79	289	COG0812	UDP-N-acetylmuramate dehydrogenase	291
2576838393	480	53.56	15	474	6	459	0.0e+00	561	COG0773	UDP-N-acetylmuramate-alanine ligase	459
2576838394	349	45.79	3	347	1	355	5.0e-92	331	COG0707	UDP-N-acetylglucosamine:LPS N-acetylglucosamine transferase	357
2576838395	386	36.17	1	372	2	372	6.0e-71	261	COG0772	Bacterial cell division membrane protein	381
2576838396	479	42.69	33	465	9	446	2.0e-116	412	COG0771	UDP-N-acetylmuramoylalanine-D-glutamate ligase	448
2576838397	360	46.24	21	360	2	316	2.0e-57	216	COG0472	UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-phosphate transferase	319
2576838398	470	42.16	1	467	1	451	2.0e-117	416	COG0770	UDP-N-acetylmuramyl pentapeptide synthase	451
2576838399	556	38	33	554	10	475	3.0e-111	396	COG0769	UDP-N-acetylmuramyl tripeptide synthase	475
2576838400	592	35.31	37	580	16	599	2.0e-119	423	COG0768	Cell division protein FtsI/penicillin-binding protein 2	599
2576838401	82	32.91	4	82	27	105	3.0e-10	56.8	COG3116	Cell division protein	105
2576838402	308	52.75	3	307	7	311	2.0e-112	399	COG0275	Predicted S-adenosylmethionine-dependent methyltransferase involved in cell envelope biogenesis	314
2576838403	155	41.18	1	151	1	145	7.0e-38	149	COG2001	Uncharacterized protein conserved in bacteria	146
2576838406	286	50.72	6	281	5	275	2.0e-85	309	COG0313	Predicted methyltransferases	275
2576838407	632	27.36	74	606	61	599	5.0e-65	242	COG3107	Putative lipoprotein	604
2576838408	121	41.96	12	121	1	112	3.0e-29	120	COG0792	Predicted endonuclease distantly related to archaeal Holliday junction resolvase	114
2576838410	195	50.56	3	180	1	175	5.0e-50	190	COG0279	Phosphoheptose isomerase	176
2576838411	190	31.11	12	190	17	196	1.0e-27	116	COG2823	Predicted periplasmic or secreted lipoprotein	196
2576838412	465	39.13	15	465	2	459	7.0e-95	341	COG0277	FAD/FMN-containing dehydrogenases	459
2576838413	158	34.53	12	145	16	154	9.0e-31	126	COG1853	Conserved protein/domain typically associated with flavoprotein oxygenases, DIM6/NTAB family	176
2576838414	276	49.63	9	273	9	278	5.0e-86	310	COG0157	Nicotinate-nucleotide pyrophosphorylase	280
2576838416	180	50.87	7	175	6	173	7.0e-52	196	COG3023	Negative regulator of beta-lactamase expression	257
2576838417	169	44.44	10	159	8	156	8.0e-33	133	COG0597	Lipoprotein signal peptidase	167
2576838418	943	49.79	3	937	1	933	0.0e+00	1235	COG0060	Isoleucyl-tRNA synthetase	933
2576838419	326	48.7	1	308	1	304	3.0e-90	325	COG0196	FAD synthase	304
2576838422	544	34.31	1	530	3	524	0.0e+00	534	COG0033	Phosphoglucomutase	524
2576838423	274	26.34	1	256	4	252	4.0e-23	102	COG0428	Predicted divalent heavy-metal cations transporter	266
2576838424	283	43.53	7	283	3	248	3.0e-72	265	COG1496	Uncharacterized conserved protein	249
2576838425	314	49.5	4	299	2	289	2.0e-82	299	COG0564	Pseudouridylate synthases, 23S RNA-specific	289
2576838426	279	45.22	28	257	20	238	1.0e-56	213	COG4105	DNA uptake lipoprotein	254
2576838427	744	46.8	11	743	3	730	0.0e+00	761	COG1198	Primosomal protein N' (replication factor Y) - superfamily II helicase	730
2576838428	268	32.81	19	268	8	238	3.0e-45	175	COG4798	Predicted methyltransferase	238
2576838429	426	44.44	246	424	4	181	7.0e-42	165	COG2199	FOG: GGDEF domain	181
2576838432	351	25.08	47	346	26	335	6.0e-33	134	COG0715	ABC-type nitrate/sulfonate/bicarbonate transport systems, periplasmic components	335
2576838434	171	35.4	2	160	5	161	5.0e-18	83.9	COG1495	Disulfide bond formation protein DsbB	170
2576838439	230	20.7	2	226	1	219	3.0e-14	72.6	COG0569	K+ transport systems, NAD-binding component	225
2576838440	534	26.25	290	527	3	224	7.0e-23	102	COG0569	K+ transport systems, NAD-binding component	225
2576838441	238	30.29	5	232	6	245	5.0e-44	171	COG4221	Short-chain alcohol dehydrogenase of unknown specificity	246
2576838442	329	19.09	79	287	30	248	5.0e-20	92	COG1533	DNA repair photolyase	297
2576838443	275	47.41	3	271	1	266	4.0e-72	265	COG0345	Pyrroline-5-carboxylate reductase	266
2576838444	191	39.08	95	180	1	87	4.0e-05	41.7	COG0762	Predicted integral membrane protein	96
2576838445	100	46.75	7	81	10	85	5.0e-17	79.2	COG1872	Uncharacterized conserved protein	102
2576838448	295	54.41	25	294	1	265	2.0e-85	309	COG0548	Acetylglutamate kinase	265
2576838449	424	36.56	1	423	1	421	1.0e-96	347	COG0044	Dihydroorotase and related cyclic amidohydrolases	430
2576838450	321	48.9	7	317	1	314	2.0e-104	372	COG0540	Aspartate carbamoyltransferase, catalytic chain	316
2576838451	168	42.96	22	158	28	169	2.0e-35	142	COG2065	Pyrimidine operon attenuation protein/uracil phosphoribosyltransferase	179
2576838452	151	38.97	13	147	3	137	2.0e-32	131	COG0816	Predicted endonuclease involved in recombination (possible Holliday junction resolvase in Mycoplasmas and B. subtilis)	141
2576838453	187	48.65	4	186	10	193	1.0e-55	209	COG1678	Putative transcriptional regulator	194
2576838454	292	20.83	83	274	53	235	9.0e-08	51.3	COG0810	Periplasmic protein TonB, links inner and outer membranes	244
2576838455	315	42.46	3	315	1	316	7.0e-74	271	COG0189	Glutathione synthase/Ribosomal protein S6 modification enzyme (glutaminyl transferase)	318
2576838456	78	64.47	1	75	1	76	4.0e-21	93	COG0227	Ribosomal protein L28	77
2576838457	51	57.14	1	49	2	50	1.0e-09	54.8	COG0267	Ribosomal protein L33	50
2576838459	456	44.97	9	364	2	341	7.0e-76	278	COG0265	Trypsin-like serine proteases, typically periplasmic, contain C-terminal PDZ domain	347
2576838460	173	46.75	4	170	2	169	4.0e-51	194	COG0521	Molybdopterin biosynthesis enzymes	169
2576838461	134	52.59	5	120	5	118	7.0e-25	106	COG2363	Uncharacterized small membrane protein	124
2576838462	908	35.46	1	898	4	859	0.0e+00	639	COG0308	Aminopeptidase N	859
2576838463	246	38.34	1	243	1	251	4.0e-41	161	COG1028	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	251
2576838464	166	39.24	1	154	1	156	4.0e-32	130	COG0801	7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase	160
2576838465	119	37.29	1	117	2	119	8.0e-25	105	COG1539	Dihydroneopterin aldolase	121
2576838466	195	47.69	1	190	3	197	1.0e-44	172	COG0344	Predicted membrane protein	200
2576838468	252	28.74	1	251	4	229	5.0e-22	98.3	COG3039	Transposase and inactivated derivatives, IS5 family	230
2576838469	336	53.53	1	334	1	338	1.0e-129	456	COG0533	Metal-dependent proteases with possible chaperone activity	342
2576838470	77	60.94	1	64	1	64	1.0e-06	44.5	COG0828	Ribosomal protein S21	67
2576838471	149	52.74	4	148	3	148	1.0e-32	131	COG1610	Uncharacterized conserved protein	148
2576838472	595	40.96	11	588	1	565	5.0e-121	428	COG0358	DNA primase (bacterial type)	568
2576838473	602	57.05	298	600	39	342	7.0e-96	345	COG0568	DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32)	342
2576838475	386	69.15	1	386	1	388	0.0e+00	666	COG0192	S-adenosylmethionine synthetase	388
2576838476	430	60.43	4	422	3	420	0.0e+00	659	COG0499	S-adenosylhomocysteine hydrolase	420
2576838477	285	42.46	3	283	9	291	6.0e-75	274	COG0685	5,10-methylenetetrahydrofolate reductase	291
2576838478	450	46.12	4	450	2	447	0.0e+00	556	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase	449
2576838479	253	42.91	1	240	1	246	2.0e-63	235	COG1385	Uncharacterized protein conserved in bacteria	246
2576838482	169	20.54	1	169	3	187	1.0e-06	46	COG0406	Fructose-2,6-bisphosphatase	208
2576838483	288	19.4	5	267	15	274	1.0e-10	60.9	COG0596	Predicted hydrolases or acyltransferases (alpha/beta hydrolase superfamily)	282
2576838485	155	20.26	1	145	9	158	4.0e-07	47.7	COG0456	Acetyltransferases	177
2576838486	134	25.18	6	122	3	136	1.0e-07	49.1	COG0346	Lactoylglutathione lyase and related lyases	138
2576838488	344	28.02	72	302	24	225	4.0e-12	65.8	COG2801	Transposase and inactivated derivatives	232
2576838489	160	56.79	1	160	4	165	1.0e-49	188	COG1666	Uncharacterized protein conserved in bacteria	165
2576838490	407	31.93	1	398	23	412	2.0e-73	269	COG0617	tRNA nucleotidyltransferase/poly(A) polymerase	412
2576838491	246	30.95	1	245	20	252	2.0e-12	66.2	COG0730	Predicted permeases	258
2576838492	302	50.5	1	299	1	299	2.0e-98	352	COG2974	DNA recombination-dependent growth factor C	303
2576838493	154	49.35	1	154	3	155	3.0e-46	177	COG1225	Peroxiredoxin	157
2576838494	124	27.21	8	122	3	138	1.0e-08	52.5	COG0346	Lactoylglutathione lyase and related lyases	138
2576838495	91	43.82	1	89	1	89	9.0e-12	61.8	COG4095	Uncharacterized conserved protein	89
2576838497	559	30.33	84	546	77	530	7.0e-54	205	COG1315	Predicted polymerase, most proteins contain PALM domain, HD hydrolase domain and Zn-ribbon domain	543
2576838500	208	53.81	12	208	1	195	1.0e-79	289	COG0131	Imidazoleglycerol-phosphate dehydratase	195
2576838501	214	48.83	1	212	1	204	7.0e-76	276	COG0118	Glutamine amidotransferase	204
2576838502	244	53.11	1	241	2	239	4.0e-79	287	COG0106	Phosphoribosylformimino-5-aminoimidazole carboxamide ribonucleotide (ProFAR) isomerase	241
2576838503	257	66.67	3	257	2	255	7.0e-115	406	COG0107	Imidazoleglycerol-phosphate synthase	256
2576838504	130	56.48	1	108	3	110	6.0e-43	166	COG0139	Phosphoribosyl-AMP cyclohydrolase	111
2576838505	105	49.45	5	95	1	91	1.0e-25	107	COG0140	Phosphoribosyl-ATP pyrophosphohydrolase	92
2576838506	70	27.14	1	70	2	71	1.0e-09	55	COG1826	Sec-independent protein secretion pathway components	94
2576838507	133	33.33	1	96	1	94	3.0e-10	57.7	COG1826	Sec-independent protein secretion pathway components	94
2576838508	270	49	11	256	7	255	6.0e-63	234	COG0805	Sec-independent protein secretion pathway component TatC	255
2576838510	67	68.18	1	66	1	66	7.0e-23	98.7	COG1278	Cold shock proteins	67
2576838511	142	30.14	62	134	1	69	8.0e-04	36.5	COG2314	Predicted membrane protein	95
2576838512	148	36.6	1	146	2	154	1.0e-15	75.8	COG0589	Universal stress protein UspA and related nucleotide-binding proteins	154
2576838514	627	43.8	1	522	3	530	0.0e+00	522	COG0488	ATPase components of ABC transporters with duplicated ATPase domains	530
2576838515	130	49.59	1	121	5	125	5.0e-24	103	COG3788	Uncharacterized relative of glutathione S-transferase, MAPEG superfamily	131
2576838517	435	38.52	8	420	3	401	2.0e-96	346	COG1252	NADH dehydrogenase, FAD-containing subunit	405
2576838524	146	46.67	12	131	2	121	1.0e-27	115	COG1662	Transposase and inactivated derivatives, IS1 family	121
2576838526	107	37.96	1	107	3	110	9.0e-23	98.4	COG2361	Uncharacterized conserved protein	117
2576838527	94	48.75	15	94	18	97	3.0e-19	86.8	COG1669	Predicted nucleotidyltransferases	97
2576838529	210	34.16	26	208	46	247	8.0e-41	160	COG3719	Ribonuclease I	249
2576838531	480	25.73	6	391	46	454	2.0e-27	116	COG3511	Phospholipase C	527
2576838532	227	50.22	2	226	1	228	7.0e-78	283	COG0325	Predicted enzyme with a TIM-barrel fold	228
2576838533	345	65.99	1	345	3	349	0.0e+00	525	COG2805	Tfp pilus assembly protein, pilus retraction ATPase PilT	353
2576838534	297	33.92	13	295	2	246	3.0e-62	231	COG0152	Phosphoribosylaminoimidazolesuccinocarboxamide (SAICAR) synthase	247
2576838535	515	47.56	1	508	5	515	2.0e-107	383	COG0728	Uncharacterized membrane protein, putative virulence factor	518
2576838536	87	59.77	1	87	1	87	3.0e-11	60.3	COG0268	Ribosomal protein S20	88
2576838537	373	50.67	4	373	1	369	5.0e-120	424	COG0263	Glutamate 5-kinase	369
2576838538	344	55.94	1	344	1	343	0.0e+00	466	COG0536	Predicted GTPase	369
2576838539	85	70.59	1	85	1	84	4.0e-30	123	COG0211	Ribosomal protein L27	87
2576838540	103	56.31	1	103	1	103	2.0e-33	133	COG0261	Ribosomal protein L21	103
2576838541	336	41.05	20	336	3	322	2.0e-78	286	COG0142	Geranylgeranyl pyrophosphate synthase	322
2576838549	667	44.92	2	649	1	654	0.0e+00	579	COG0210	Superfamily I DNA and RNA helicases	655
2576838552	503	56.01	16	502	1	490	0.0e+00	599	COG0606	Predicted ATPase with chaperone activity	490
2576838553	86	44.3	1	79	10	88	1.0e-16	78.1	COG2960	Uncharacterized protein conserved in bacteria	103
2576838554	282	41.43	6	281	5	281	1.0e-74	272	COG0421	Spermidine synthase	282
2576838556	608	52.46	2	607	22	650	0.0e+00	778	COG1166	Arginine decarboxylase (spermidine biosynthesis)	652
2576838559	128	36.22	2	128	3	129	1.0e-28	118	COG3744	Uncharacterized protein conserved in bacteria	130
2576838561	285	46.83	1	281	1	284	2.0e-67	249	COG2084	3-hydroxyisobutyrate dehydrogenase and related beta-hydroxyacid dehydrogenases	286
2576838562	56	52	4	53	1	50	4.0e-12	63	COG1773	Rubredoxin	55
2576838564	217	33.51	13	190	4	191	2.0e-24	106	COG0778	Nitroreductase	207
2576838565	344	36.28	7	343	10	334	2.0e-73	269	COG2038	NaMN:DMB phosphoribosyltransferase	347
2576838568	247	33.47	3	244	1	243	2.0e-34	139	COG0368	Cobalamin-5-phosphate synthase	246
2576838569	187	34.01	1	187	3	199	1.0e-29	123	COG0406	Fructose-2,6-bisphosphatase	208
2576838570	339	26.7	3	339	8	353	4.0e-48	185	COG0079	Histidinol-phosphate/aromatic aminotransferase and cobyric acid decarboxylase	356
2576838571	466	41.48	1	464	1	485	1.0e-121	430	COG1492	Cobyric acid synthase	486
2576838572	298	38.54	1	297	4	315	3.0e-59	222	COG1270	Cobalamin biosynthesis protein CobD/CbiB	320
2576838573	165	38.64	1	165	1	174	1.0e-35	142	COG2087	Adenosyl cobinamide kinase/adenosyl cobinamide phosphate guanylyltransferase	175
2576838574	332	30.11	7	332	3	340	2.0e-61	229	COG2951	Membrane-bound lytic murein transglycosylase B	343
2576838575	391	19.14	75	377	33	302	9.0e-06	45.2	COG3391	Uncharacterized conserved protein	381
2576838577	198	21.21	1	198	4	195	1.0e-13	69.7	COG1309	Transcriptional regulator	201
2576838579	400	24.94	1	400	1	386	3.0e-49	189	COG0247	Fe-S oxidoreductase	388
2576838580	268	41.34	3	180	1	135	1.0e-34	140	COG1586	S-adenosylmethionine decarboxylase	136
2576838581	138	45.93	1	135	2	135	2.0e-32	131	COG1765	Predicted redox protein, regulator of disulfide bond formation	137
2576838582	218	27.27	11	218	13	214	9.0e-27	113	COG0664	cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases	214
2576838584	603	68.94	1	602	1	601	0.0e+00	995	COG1217	Predicted membrane GTPase involved in stress response	603
2576838585	147	27.69	17	146	1	108	3.0e-13	68	COG0607	Rhodanese-related sulfurtransferase	110
2576838586	302	29.83	4	293	3	292	3.0e-40	159	COG0583	Transcriptional regulator	297
2576838587	669	41.81	20	659	1	588	0.0e+00	606	COG1086	Predicted nucleoside-diphosphate sugar epimerases	588
2576838588	344	26.32	1	315	3	319	4.0e-35	142	COG0472	UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-phosphate transferase	319
2576838589	325	31.99	13	324	4	311	3.0e-41	162	COG0451	Nucleoside-diphosphate-sugar epimerases	314
2576838590	378	35.25	1	375	3	383	6.0e-102	364	COG0381	UDP-N-acetylglucosamine 2-epimerase	383
2576838592	284	28.72	1	280	1	276	2.0e-45	176	COG1091	dTDP-4-dehydrorhamnose reductase	281
2576838593	409	24.23	82	403	62	378	6.0e-23	102	COG0438	Glycosyltransferase	381
2576838594	329	20.38	24	318	5	294	2.0e-15	76.9	COG0451	Nucleoside-diphosphate-sugar epimerases	314
2576838595	297	29.66	5	288	5	280	1.0e-45	176	COG1216	Predicted glycosyltransferases	305
2576838597	338	17.07	5	288	2	280	4.0e-12	65.9	COG0463	Glycosyltransferases involved in cell wall biogenesis	291
2576838598	437	19.86	4	433	11	418	4.0e-04	39.7	COG2244	Membrane protein involved in the export of O-antigen and teichoic acid	480
2576838599	549	23.2	17	134	13	137	3.0e-04	40.3	COG2246	Predicted membrane protein	139
2576838600	552	22.26	235	516	1	274	1.0e-17	85.2	COG0463	Glycosyltransferases involved in cell wall biogenesis	291
2576838604	315	19.93	1	299	1	291	6.0e-14	72.1	COG0463	Glycosyltransferases involved in cell wall biogenesis	291
2576838607	418	39.64	34	416	2	374	3.0e-99	355	COG0399	Predicted pyridoxal phosphate-dependent enzyme apparently involved in regulation of cell wall biogenesis	374
2576838613	314	20.49	4	284	2	276	3.0e-15	75.9	COG0463	Glycosyltransferases involved in cell wall biogenesis	291
2576838615	173	14.09	31	173	14	138	7.0e-03	33.7	COG2246	Predicted membrane protein	139
2576838616	603	34.44	2	571	1	547	1.0e-109	390	COG0028	Thiamine pyrophosphate-requiring enzymes [acetolactate synthase, pyruvate dehydrogenase (cytochrome), glyoxylate carboligase, phosphonopyruvate decarboxylase]	550
2576838617	351	26.36	32	351	2	313	1.0e-37	150	COG0451	Nucleoside-diphosphate-sugar epimerases	314
2576838618	364	32.23	3	349	2	355	2.0e-64	240	COG0337	3-dehydroquinate synthetase	360
2576838619	236	29.76	1	231	3	251	4.0e-23	101	COG1028	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	251
2576838621	364	25.22	9	338	1	314	8.0e-36	144	COG0451	Nucleoside-diphosphate-sugar epimerases	314
2576838624	180	58.62	1	174	1	171	5.0e-61	227	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase and related enzymes	173
2576838625	295	58.33	4	291	1	285	1.0e-116	412	COG1209	dTDP-glucose pyrophosphorylase	286
2576838626	300	46.78	1	295	1	280	1.0e-89	322	COG1091	dTDP-4-dehydrorhamnose reductase	281
2576838627	355	62.96	2	351	3	340	0.0e+00	552	COG1088	dTDP-D-glucose 4,6-dehydratase	340
2576838630	314	34.97	10	309	4	308	1.0e-48	187	COG0451	Nucleoside-diphosphate-sugar epimerases	314
2576838632	476	20.09	3	459	15	463	2.0e-06	47.4	COG2244	Membrane protein involved in the export of O-antigen and teichoic acid	480
2576838635	389	32.98	1	376	2	354	4.0e-75	275	COG0399	Predicted pyridoxal phosphate-dependent enzyme apparently involved in regulation of cell wall biogenesis	374
2576838636	309	28.4	4	308	2	313	4.0e-35	142	COG0451	Nucleoside-diphosphate-sugar epimerases	314
2576838637	370	73.52	1	355	1	345	0.0e+00	598	COG1089	GDP-D-mannose dehydratase	345
2576838638	468	47.46	5	331	3	333	2.0e-110	393	COG0836	Mannose-1-phosphate guanylyltransferase	333
2576838639	163	55.92	12	163	2	150	3.0e-55	207	COG2947	Uncharacterized conserved protein	156
2576838641	99	34.04	6	99	2	95	9.0e-13	65.3	COG3027	Uncharacterized protein conserved in bacteria	105
2576838643	170	32.95	2	169	7	178	2.0e-21	95	COG3079	Uncharacterized protein conserved in bacteria	186
2576838644	436	33.42	33	430	23	384	1.0e-73	270	COG0006	Xaa-Pro aminopeptidase	384
2576838645	403	36.62	3	394	1	387	1.0e-66	247	COG0654	2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases	387
2576838646	406	33.76	3	392	1	385	2.0e-70	260	COG0654	2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases	387
2576838652	447	44.74	1	446	2	457	0.0e+00	477	COG2204	Response regulator containing CheY-like receiver, AAA-type ATPase, and DNA-binding domains	464
2576838654	388	57.95	1	388	1	387	0.0e+00	486	COG0045	Succinyl-CoA synthetase, beta subunit	387
2576838655	288	69.34	1	286	1	287	5.0e-115	407	COG0074	Succinyl-CoA synthetase, alpha subunit	293
2576838657	131	29.6	1	117	1	125	5.0e-12	63.5	COG5611	Predicted nucleic-acid-binding protein, contains PIN domain	130
2576838658	536	43.84	260	526	7	268	2.0e-67	250	COG0171	NAD synthase	268
2576838661	361	35.98	45	307	1	260	1.0e-63	237	COG1180	Pyruvate-formate lyase-activating enzyme	260
2576838662	259	33.57	1	259	2	279	1.0e-50	193	COG1355	Predicted dioxygenase	279
2576838663	209	34.12	2	207	4	187	8.0e-33	133	COG2078	Uncharacterized conserved protein	203
2576838665	224	53.12	1	224	1	224	3.0e-79	288	COG2003	DNA repair proteins	224
2576838666	404	52.14	1	395	1	392	2.0e-116	412	COG0452	Phosphopantothenoylcysteine synthetase/decarboxylase	392
2576838667	154	52.67	5	154	1	148	3.0e-50	191	COG0756	dUTPase	148
2576838668	879	35.09	426	871	8	460	9.0e-101	362	COG1109	Phosphomannomutase	464
2576838670	586	38.34	1	586	3	577	0.0e+00	506	COG0018	Arginyl-tRNA synthetase	577
2576838672	196	29.78	20	188	25	193	3.0e-12	65.3	COG4636	Uncharacterized protein conserved in cyanobacteria	200
2576838674	796	34.75	175	756	39	622	7.0e-125	442	COG1067	Predicted ATP-dependent protease	647
2576838677	515	32.22	206	442	8	236	2.0e-27	117	COG5607	Uncharacterized conserved protein	283
2576838678	328	34.23	1	320	1	318	8.0e-50	191	COG0226	ABC-type phosphate transport system, periplasmic component	318
2576838679	765	45.62	24	765	13	733	0.0e+00	685	COG4590	ABC-type uncharacterized transport system, permease component	733
2576838680	551	33.1	2	281	8	287	4.0e-65	242	COG4985	ABC-type phosphate transport system, auxiliary component	289
2576838681	277	69.96	25	277	2	253	2.0e-128	451	COG1117	ABC-type phosphate transport system, ATPase component	253
2576838682	238	40.17	5	238	4	236	7.0e-42	164	COG0704	Phosphate uptake regulator	240
2576838684	561	27.49	60	560	122	693	1.0e-72	267	COG0507	ATP-dependent exoDNAse (exonuclease V), alpha subunit - helicase superfamily I member	696
2576838685	1185	29.48	16	1152	17	1139	0.0e+00	557	COG1074	ATP-dependent exoDNAse (exonuclease V) beta subunit (contains helicase and exonuclease domains)	1139
2576838695	303	20.74	10	303	1	321	2.0e-43	170	COG1518	Uncharacterized protein predicted to be involved in DNA repair	327
2576838696	108	32.99	5	101	4	96	5.0e-08	49.7	COG3668	Plasmid stabilization system protein	98
2576838703	905	20.62	110	769	17	623	2.0e-61	231	COG1203	Predicted helicases	733
2576838704	325	22.02	1	325	4	311	1.0e-37	150	COG2378	Predicted transcriptional regulator	311
2576838706	708	47.59	9	704	6	702	0.0e+00	634	COG3808	Inorganic pyrophosphatase	703
2576838707	201	47.85	5	190	8	185	3.0e-56	211	COG1704	Uncharacterized conserved protein	185
2576838708	281	40.79	6	281	4	271	3.0e-49	188	COG1512	Beta-propeller domains of methanol dehydrogenase type	271
2576838710	175	28.74	1	171	2	175	6.0e-16	77.3	COG1399	Predicted metal-binding, possibly nucleic acid-binding protein	176
2576838711	60	52.73	1	54	1	55	5.0e-12	63	COG0333	Ribosomal protein L32	57
2576838712	342	53.85	3	338	2	337	2.0e-116	412	COG0416	Fatty acid/phospholipid biosynthesis enzyme	338
2576838713	322	52.8	2	322	1	322	4.0e-114	404	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase III	323
2576838714	318	51.31	11	315	5	310	3.0e-96	345	COG0331	(acyl-carrier-protein) S-malonyltransferase	310
2576838715	242	42.23	1	239	3	250	2.0e-49	189	COG1028	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	251
2576838716	76	65.79	1	75	3	78	2.0e-10	57.2	COG0236	Acyl carrier protein	80
2576838717	414	55.66	2	414	1	412	0.0e+00	502	COG0304	3-oxoacyl-(acyl-carrier-protein) synthase	412
2576838718	283	28.42	1	278	3	283	5.0e-52	198	COG0115	Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase	284
2576838719	351	43.03	16	351	7	341	2.0e-97	349	COG1559	Predicted periplasmic solute-binding protein	342
2576838720	223	49.28	2	209	1	208	1.0e-59	222	COG0125	Thymidylate kinase	208
2576838722	116	52.14	1	116	2	117	2.0e-37	147	COG3215	Tfp pilus assembly protein PilZ	117
2576838723	259	47.29	1	255	2	255	2.0e-75	275	COG0084	Mg-dependent DNase	256
2576838724	105	41.67	1	96	1	93	2.0e-22	97.3	COG2361	Uncharacterized conserved protein	117
2576838725	96	38.3	1	93	1	94	6.0e-17	79.1	COG1669	Predicted nucleotidyltransferases	97
2576838728	287	30.18	12	282	3	239	5.0e-50	191	COG0688	Phosphatidylserine decarboxylase	239
2576838729	94	48.19	11	91	10	92	3.0e-19	86.8	COG2257	Uncharacterized homolog of the cytoplasmic domain of flagellar protein FhlB	92
2576838730	129	45.69	5	120	24	139	1.0e-33	135	COG0780	Enzyme related to GTP cyclohydrolase I	149
2576838731	1177	34.71	1	1171	1	1159	0.0e+00	575	COG1196	Chromosome segregation ATPases	1163
2576838734	652	30.69	55	650	26	666	2.0e-95	343	COG0272	NAD-dependent DNA ligase (contains BRCT domain type II)	667
2576838736	182	21.15	2	151	4	150	2.0e-11	62.7	COG0494	NTP pyrophosphohydrolases including oxidative damage repair enzymes	161
2576838737	228	29.44	1	214	5	203	4.0e-37	148	COG0560	Phosphoserine phosphatase	212
2576838738	299	50	6	294	2	300	4.0e-103	367	COG0031	Cysteine synthase	300
2576838740	167	20.15	1	134	1	130	1.0e-10	59.5	COG1943	Transposase and inactivated derivatives	136
2576838741	178	26.17	1	149	1	136	1.0e-20	92.6	COG1943	Transposase and inactivated derivatives	136
2576838747	98	26	1	98	1	99	5.0e-08	49.5	COG2963	Transposase and inactivated derivatives	116
2576838748	295	33.87	38	285	1	229	9.0e-23	100	COG2801	Transposase and inactivated derivatives	232
2576838750	445	19.51	36	427	21	346	3.0e-10	60.4	COG1566	Multidrug resistance efflux pump	352
2576838751	396	21.63	1	395	1	401	1.0e-23	104	COG1819	Glycosyl transferases, related to UDP-glucuronosyltransferase	406
2576838757	962	28.33	134	488	59	418	3.0e-04	41.5	COG2931	RTX toxins and related Ca2+-binding proteins	510
2576838759	713	36.87	26	710	17	678	0.0e+00	578	COG2274	ABC-type bacteriocin/lantibiotic exporters, contain an N-terminal double-glycine peptidase domain	709
2576838760	499	22.3	26	460	21	438	3.0e-30	126	COG1538	Outer membrane protein	457
2576838761	771	17.59	6	749	37	757	3.0e-27	117	COG1629	Outer membrane receptor proteins, mostly Fe transport	768
2576838762	1640	35.33	1314	1636	108	435	5.0e-64	240	COG3706	Response regulator containing a CheY-like receiver domain and a GGDEF domain	435
2576838765	444	36.95	16	438	5	432	5.0e-102	365	COG2265	SAM-dependent methyltransferases related to tRNA (uracil-5-)-methyltransferase	432
2576838767	267	51.54	1	260	1	260	7.0e-89	320	COG0101	Pseudouridylate synthase	266
2576838768	213	33.33	52	192	14	154	4.0e-16	78.4	COG4244	Predicted membrane protein	160
