gene_oid	gene_length	query_start	query_end	evalue	bit_score	tigrfam_id	tigrfam_name
2576838341	513	9	505	9.4e-113	363.4	TIGR00711	drug resistance transporter, EmrB/QacA subfamily
2576838347	451	28	450	1.3e-99	319.9	TIGR01844	type I secretion outer membrane protein, TolC family
2576838349	567	1	85	2.7e-17	49.2	TIGR01321	trp operon repressor, proteobacterial
2576838350	214	2	214	2.0e-57	180.1	TIGR00566	glutamine amidotransferase of anthranilate synthase or aminodeoxychorismate synthase
2576838354	144	1	144	3.8e-31	94.7	TIGR00621	single stranded DNA-binding protein (ssb)
2576838361	292	1	292	7.8e-65	204.7	TIGR01251	ribose-phosphate pyrophosphokinase
2576838362	511	6	500	0.0e+00	624.9	TIGR02645	putative thymidine phosphorylase
2576838363	185	2	182	1.8e-72	228.8	TIGR00624	DNA-3-methyladenine glycosylase I
2576838365	146	1	133	5.0e-35	106.3	TIGR00068	lactoylglutathione lyase
2576838371	670	4	665	0.0e+00	1053.8	TIGR00631	excinuclease ABC, B subunit
2576838373	858	6	856	0.0e+00	1458.5	TIGR03346	ATP-dependent chaperone ClpB
2576838374	426	90	419	1.2e-127	411.4	TIGR02966	phosphate regulon sensor kinase PhoR
2576838375	240	2	227	6.2e-107	342.1	TIGR02154	phosphate regulon transcriptional regulatory protein PhoB
2576838376	350	8	306	1.3e-31	96	TIGR01098	phosphate/phosphite/phosphonate ABC transporter, periplasmic binding protein
2576838377	1017	434	559	5.8e-22	65.3	TIGR00229	PAS domain S-box
2576838377	1017	559	738	4.1e-43	134	TIGR00254	diguanylate cyclase (GGDEF) domain
2576838380	134	3	133	1.7e-50	156.7	TIGR00220	large conductance mechanosensitive channel protein
2576838381	160	6	145	2.9e-24	71.9	TIGR00072	hydrogenase maturation protease
2576838387	307	2	300	3.2e-130	419.8	TIGR00325	UDP-3-0-acyl N-acetylglucosamine deacetylase
2576838388	391	1	345	2.5e-125	404.4	TIGR00065	cell division protein FtsZ
2576838389	408	9	378	0.0e+00	517.6	TIGR01174	cell division protein FtsA
2576838391	310	14	309	1.5e-104	335.4	TIGR01205	D-alanine--D-alanine ligase
2576838392	304	25	301	4.8e-66	208.9	TIGR00179	UDP-N-acetylenolpyruvoylglucosamine reductase
2576838393	480	18	469	0.0e+00	565.6	TIGR01082	UDP-N-acetylmuramate--L-alanine ligase
2576838394	349	1	343	7.4e-112	359.8	TIGR01133	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase
2576838395	386	14	372	4.2e-125	403.5	TIGR02614	cell division protein FtsW
2576838396	479	33	464	0.0e+00	433.3	TIGR01087	UDP-N-acetylmuramoylalanine--D-glutamate ligase
2576838397	360	37	360	0.0e+00	465.8	TIGR00445	phospho-N-acetylmuramoyl-pentapeptide-transferase
2576838398	470	28	464	0.0e+00	433.1	TIGR01143	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
2576838399	556	30	462	0.0e+00	433.5	TIGR01085	UDP-N-acetylmuramyl-tripeptide synthetase
2576838401	82	1	81	7.9e-23	66.5	TIGR02209	cell division protein FtsL
2576838402	308	1	308	5.2e-119	383.2	TIGR00006	16S rRNA (cytosine(1402)-N(4))-methyltransferase
2576838403	155	1	151	1.0e-46	144.6	TIGR00242	mraZ protein
2576838406	286	7	281	8.0e-84	267.3	TIGR00096	16S rRNA (cytidine(1402)-2'-O)-methyltransferase
2576838408	121	6	121	3.5e-30	90.7	TIGR00252	TIGR00252 family protein
2576838412	465	48	460	5.0e-130	420	TIGR00387	glycolate oxidase, subunit GlcD
2576838414	276	9	272	1.8e-96	308.5	TIGR00078	nicotinate-nucleotide pyrophosphorylase
2576838417	169	8	166	8.4e-51	158.2	TIGR00077	lipoprotein signal peptidase
2576838418	943	15	850	0.0e+00	977.5	TIGR00392	isoleucyl-tRNA synthetase
2576838419	326	18	308	2.5e-103	331.5	TIGR00083	riboflavin kinase/FMN adenylyltransferase
2576838424	283	30	159	2.5e-33	101.3	TIGR00726	YfiH family protein
2576838425	314	10	309	3.7e-102	327.6	TIGR00005	pseudouridine synthase, RluA family
2576838426	279	5	258	9.8e-88	279.7	TIGR03302	outer membrane assembly lipoprotein YfiO
2576838427	744	234	741	0.0e+00	609.8	TIGR00595	primosomal protein N'
2576838429	426	132	258	7.7e-26	77.8	TIGR00229	PAS domain S-box
2576838429	426	258	424	1.3e-52	164.9	TIGR00254	diguanylate cyclase (GGDEF) domain
2576838433	1026	142	269	1.7e-15	43.4	TIGR00229	PAS domain S-box
2576838443	275	6	268	3.1e-86	275.2	TIGR00112	pyrroline-5-carboxylate reductase
2576838445	100	5	90	5.4e-21	60.9	TIGR00251	TIGR00251 family protein
2576838448	295	28	269	3.9e-78	248.2	TIGR00761	acetylglutamate kinase
2576838449	424	17	423	8.2e-100	320.6	TIGR00857	dihydroorotase, multifunctional complex type
2576838450	321	14	315	1.9e-98	315.3	TIGR00670	aspartate carbamoyltransferase
2576838452	151	15	145	8.8e-36	109	TIGR00250	RNAse H-fold protein YqgF
2576838454	292	206	284	1.7e-15	43.4	TIGR01352	TonB family C-terminal domain
2576838455	315	3	314	0.0e+00	460	TIGR01380	glutathione synthetase, prokaryotic
2576838456	78	1	58	4.3e-32	96.7	TIGR00009	ribosomal protein L28
2576838457	51	1	51	1.8e-29	88.1	TIGR01023	ribosomal protein L33, bacterial type
2576838459	456	40	455	0.0e+00	496.3	TIGR02037	periplasmic serine protease, Do/DeqQ family
2576838460	173	6	168	2.5e-84	268	TIGR02667	molybdenum cofactor biosynthesis protein B, proteobacterial
2576838460	173	9	152	1.5e-40	125.7	TIGR00177	molybdenum cofactor synthesis domain
2576838462	908	90	903	0.0e+00	1249.7	TIGR02414	aminopeptidase N, Escherichia coli type
2576838464	166	4	130	4.5e-33	100.3	TIGR01498	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase
2576838465	119	1	119	6.9e-37	113.5	TIGR00526	FolB domain
2576838465	119	2	114	1.8e-26	80.1	TIGR00525	dihydroneopterin aldolase
2576838466	195	1	194	6.8e-63	198.1	TIGR00023	acyl-phosphate glycerol 3-phosphate acyltransferase
2576838469	336	3	313	0.0e+00	452	TIGR03723	tRNA threonylcarbamoyl adenosine modification protein TsaD
2576838469	336	4	305	8.0e-126	406.3	TIGR00329	metallohydrolase, glycoprotease/Kae1 family
2576838470	77	2	59	5.2e-27	79.7	TIGR00030	ribosomal protein S21
2576838472	595	11	422	0.0e+00	474.3	TIGR01391	DNA primase, catalytic core
2576838473	602	362	589	2.0e-39	121.9	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2576838473	602	363	600	1.1e-123	398.5	TIGR02393	RNA polymerase sigma factor RpoD, C-terminal domain
2576838475	386	6	384	0.0e+00	626.2	TIGR01034	S-adenosylmethionine synthetase
2576838476	430	6	422	0.0e+00	652.1	TIGR00936	adenosylhomocysteinase
2576838477	285	11	280	4.9e-107	343.3	TIGR00676	5,10-methylenetetrahydrofolate reductase, prokaryotic form
2576838478	450	15	445	0.0e+00	578.1	TIGR00508	adenosylmethionine-8-amino-7-oxononanoate transaminase
2576838479	253	2	241	9.6e-65	204.2	TIGR00046	RNA methyltransferase, RsmE family
2576838501	214	4	210	5.8e-70	221.2	TIGR01855	imidazole glycerol phosphate synthase, glutamine amidotransferase subunit
2576838502	244	3	236	1.6e-85	272.4	TIGR00007	phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase
2576838503	257	2	256	1.3e-120	387.4	TIGR00735	imidazoleglycerol phosphate synthase, cyclase subunit
2576838505	105	5	88	3.3e-37	112.8	TIGR03188	phosphoribosyl-ATP pyrophosphohydrolase
2576838506	70	2	48	9.2e-23	65.9	TIGR01411	twin arginine-targeting protein translocase, TatA/E family
2576838507	133	2	85	3.5e-24	71.4	TIGR01410	twin arginine-targeting protein translocase TatB
2576838508	270	14	231	4.6e-77	244.8	TIGR00945	Twin arginine targeting (Tat) protein translocase TatC
2576838532	227	1	224	1.5e-80	256.1	TIGR00044	pyridoxal phosphate enzyme, YggS family
2576838533	345	2	343	0.0e+00	502.5	TIGR01420	pilus retraction protein PilT
2576838534	297	8	297	5.9e-81	257.9	TIGR00081	phosphoribosylaminoimidazole-succinocarboxamide synthase
2576838535	515	4	509	0.0e+00	471.6	TIGR01695	murein biosynthesis integral membrane protein MurJ
2576838536	87	1	87	1.6e-31	94.9	TIGR00029	ribosomal protein S20
2576838537	373	10	372	7.3e-129	416	TIGR01027	glutamate 5-kinase
2576838538	344	3	334	0.0e+00	459.8	TIGR02729	Obg family GTPase CgtA
2576838539	85	1	83	4.9e-46	141	TIGR00062	ribosomal protein L27
2576838540	103	2	102	2.8e-44	135.9	TIGR00061	ribosomal protein L21
2576838543	1697	1267	1433	8.1e-49	152.6	TIGR00254	diguanylate cyclase (GGDEF) domain
2576838543	1697	339	463	2.2e-17	50.5	TIGR00229	PAS domain S-box
2576838549	667	3	667	0.0e+00	967.4	TIGR01074	ATP-dependent DNA helicase Rep
2576838550	85	5	49	3.7e-17	48.6	TIGR03831	YgiT-type zinc finger domain
2576838552	503	7	497	0.0e+00	658.1	TIGR00368	Mg chelatase-related protein
2576838554	282	6	275	2.2e-88	282	TIGR00417	spermidine synthase
2576838556	608	5	607	0.0e+00	789.9	TIGR01273	arginine decarboxylase, biosynthetic
2576838564	217	6	208	6.2e-82	260	TIGR02476	5,6-dimethylbenzimidazole synthase
2576838565	344	10	342	0.0e+00	459.8	TIGR03160	nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
2576838568	247	3	240	3.9e-40	124.2	TIGR00317	cobalamin 5'-phosphate synthase/cobalamin synthase
2576838569	187	3	173	4.5e-55	171.9	TIGR03162	alpha-ribazole phosphatase
2576838571	466	4	459	1.2e-128	415.8	TIGR00313	cobyric acid synthase CobQ
2576838572	298	4	297	3.0e-65	206.4	TIGR00380	cobalamin biosynthesis protein CobD
2576838574	332	65	286	3.4e-83	265.1	TIGR02282	lytic murein transglycosylase B
2576838580	268	3	259	0.0e+00	458.5	TIGR03331	S-adenosylmethionine decarboxylase proenzyme, Escherichia coli form
2576838584	603	3	159	2.9e-27	82.5	TIGR00231	small GTP-binding protein domain
2576838584	603	5	599	0.0e+00	938.5	TIGR01394	GTP-binding protein TypA/BipA
2576838590	378	2	364	1.9e-77	246.8	TIGR00236	UDP-N-acetylglucosamine 2-epimerase
2576838621	364	5	353	0.0e+00	516.7	TIGR02622	CDP-glucose 4,6-dehydratase
2576838622	256	1	256	0.0e+00	470.5	TIGR02623	glucose-1-phosphate cytidylyltransferase
2576838624	180	2	178	2.2e-87	277.5	TIGR01221	dTDP-4-dehydrorhamnose 3,5-epimerase
2576838625	295	5	290	0.0e+00	525.4	TIGR01207	glucose-1-phosphate thymidylyltransferase, short form
2576838626	300	2	295	2.0e-101	324.8	TIGR01214	dTDP-4-dehydrorhamnose reductase
2576838627	355	1	337	0.0e+00	512.3	TIGR01181	dTDP-glucose 4,6-dehydratase
2576838637	370	3	352	0.0e+00	604.4	TIGR01472	GDP-mannose 4,6-dehydratase
2576838638	468	4	467	0.0e+00	528.9	TIGR01479	mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase
2576838642	73	9	73	4.6e-24	70.8	TIGR02449	TIGR02449 family protein
2576838643	170	7	162	5.9e-15	41.4	TIGR02292	yecA family protein
2576838645	403	6	391	0.0e+00	427.5	TIGR01984	2-polyprenyl-6-methoxyphenol 4-hydroxylase
2576838645	403	6	391	7.5e-125	403.7	TIGR01988	Ubiquinone biosynthesis hydroxylase, UbiH/UbiF/VisC/COQ6 family
2576838646	406	6	391	0.0e+00	425.9	TIGR01988	Ubiquinone biosynthesis hydroxylase, UbiH/UbiF/VisC/COQ6 family
2576838654	388	1	386	0.0e+00	523.3	TIGR01016	succinyl-CoA synthetase, beta subunit
2576838655	288	3	288	0.0e+00	453.9	TIGR01019	succinyl-CoA synthetase, alpha subunit
2576838658	536	255	522	1.5e-64	203.6	TIGR00552	NAD+ synthetase
2576838661	361	12	360	0.0e+00	652.5	TIGR04337	AmmeMemoRadiSam system radical SAM enzyme
2576838662	259	3	258	1.5e-87	279.2	TIGR04336	AmmeMemoRadiSam system protein B
2576838663	209	1	141	1.4e-31	96.7	TIGR00296	uncharacterized protein, PH0010 family
2576838663	209	9	141	1.1e-45	142.2	TIGR04335	AmmeMemoRadiSam system protein A
2576838665	224	11	224	2.2e-77	245.7	TIGR00608	DNA repair protein radc
2576838666	404	2	391	0.0e+00	487.4	TIGR00521	phosphopantothenoylcysteine decarboxylase / phosphopantothenate--cysteine ligase
2576838667	154	10	153	1.2e-52	163.6	TIGR00576	deoxyuridine 5'-triphosphate nucleotidohydrolase (dut)
2576838670	586	1	586	0.0e+00	454.3	TIGR00456	arginyl-tRNA synthetase
2576838678	328	7	315	1.5e-93	299.2	TIGR02136	phosphate binding protein
2576838680	551	263	544	5.3e-77	244.6	TIGR00974	phosphate ABC transporter, permease protein PstA
2576838681	277	30	277	0.0e+00	422.7	TIGR00972	phosphate ABC transporter, ATP-binding protein
2576838682	238	12	224	1.8e-74	236	TIGR02135	phosphate transport system regulatory protein PhoU
2576838684	561	31	559	1.0e-74	238.7	TIGR01448	helicase, putative, RecD/TraA family
2576838684	561	57	559	0.0e+00	502.9	TIGR01447	exodeoxyribonuclease V, alpha subunit
2576838685	1185	6	1181	0.0e+00	871.4	TIGR00609	exodeoxyribonuclease V, beta subunit
2576838694	101	1	86	5.3e-41	125	TIGR01873	CRISPR-associated endoribonuclease Cas2, subtype I-E/ECOLI
2576838695	303	15	279	1.1e-49	156.3	TIGR00287	CRISPR-associated endonuclease Cas1
2576838695	303	5	272	2.5e-118	381.1	TIGR03638	CRISPR-associated endonuclease Cas1, subtype I-E/ECOLI
2576838697	96	14	65	1.4e-11	29.9	TIGR01552	prevent-host-death family protein
2576838698	205	1	205	2.5e-54	170.8	TIGR01907	CRISPR-associated protein Cas6/Cse3/CasE, subtype I-E/ECOLI
2576838699	225	3	217	4.5e-62	196.8	TIGR01868	CRISPR-associated protein Cas5/CasD, subtype I-E/ECOLI
2576838699	225	4	45	1.1e-16	47.6	TIGR02593	CRISPR-associated protein Cas5, N-terminal domain
2576838700	374	4	335	9.2e-98	314.1	TIGR01869	CRISPR-associated protein Cas7/Cse4/CasC, subtype I-E/ECOLI
2576838701	153	13	144	2.1e-21	63	TIGR02548	CRISPR type I-E/ECOLI-associated protein CasB/Cse2
2576838702	496	2	492	3.5e-102	328.8	TIGR02547	CRISPR type I-E/ECOLI-associated protein CasA/Cse1
2576838703	905	26	242	3.6e-27	82.6	TIGR01596	CRISPR-associated endonuclease Cas3-HD
2576838703	905	310	726	1.7e-97	313.7	TIGR01587	CRISPR-associated helicase Cas3
2576838706	708	6	704	0.0e+00	808.3	TIGR01104	vacuolar-type H(+)-translocating pyrophosphatase
2576838711	60	2	55	7.1e-22	63.7	TIGR01031	ribosomal protein L32
2576838712	342	3	341	8.8e-116	372.7	TIGR00182	fatty acid/phospholipid synthesis protein PlsX
2576838713	322	3	322	0.0e+00	440	TIGR00747	3-oxoacyl-(acyl-carrier-protein) synthase III
2576838714	318	8	298	1.1e-115	372.1	TIGR00128	malonyl CoA-acyl carrier protein transacylase
2576838715	242	6	240	7.3e-103	329.4	TIGR01830	3-oxoacyl-(acyl-carrier-protein) reductase
2576838716	76	1	76	9.6e-38	114.2	TIGR00517	acyl carrier protein
2576838717	414	4	411	0.0e+00	660.5	TIGR03150	beta-ketoacyl-acyl-carrier-protein synthase II
2576838718	283	3	270	1.9e-97	311.6	TIGR03461	aminodeoxychorismate lyase
2576838719	351	18	351	1.1e-88	283.6	TIGR00247	conserved hypothetical protein, YceG family
2576838720	223	1	198	1.7e-59	186.9	TIGR00041	dTMP kinase
2576838721	352	30	226	4.9e-61	191.7	TIGR00678	DNA polymerase III, delta' subunit
2576838723	259	2	256	5.8e-86	274	TIGR00010	hydrolase, TatD family
2576838728	287	51	285	1.3e-79	252.8	TIGR00163	phosphatidylserine decarboxylase precursor
2576838730	129	5	118	3.7e-55	170.9	TIGR03139	7-cyano-7-deazaguanine reductase
2576838731	1177	2	1168	0.0e+00	1061.7	TIGR02168	chromosome segregation protein SMC, common bacterial type
2576838732	234	75	234	3.0e-31	95.5	TIGR02205	cell division protein ZipA
2576838734	652	44	646	8.2e-98	314.3	TIGR00575	DNA ligase, NAD-dependent
2576838737	228	3	190	3.0e-27	82.8	TIGR01488	Haloacid Dehalogenase superfamily, subfamily IB, phosphoserine phosphatase-like
2576838737	228	3	202	1.1e-44	140.1	TIGR01490	HAD-superfamily subfamily IB hydrolase, TIGR01490
2576838738	299	8	297	0.0e+00	482.1	TIGR01138	cysteine synthase B
2576838738	299	9	297	2.2e-125	404.9	TIGR01136	cysteine synthase
2576838749	4205	3515	3614	5.0e-12	32.1	TIGR01965	VCBS repeat
2576838750	445	29	445	1.1e-102	330.1	TIGR01843	type I secretion membrane fusion protein, HlyD family
2576838759	713	105	713	0.0e+00	601.7	TIGR01846	type I secretion system ABC transporter, HlyB family
2576838762	1640	1469	1635	2.9e-45	140	TIGR00254	diguanylate cyclase (GGDEF) domain
2576838765	444	23	437	1.1e-109	353	TIGR00479	23S rRNA (uracil-5-)-methyltransferase RumA
2576838767	267	2	239	2.5e-70	222.7	TIGR00071	tRNA pseudouridine(38-40) synthase
2576838770	400	12	396	0.0e+00	646.5	TIGR00263	tryptophan synthase, beta subunit
2576838771	267	8	262	3.1e-82	261.3	TIGR00262	tryptophan synthase, alpha subunit
2576838772	320	1	287	0.0e+00	431.1	TIGR00515	acetyl-CoA carboxylase, carboxyl transferase, beta subunit
2576838773	423	26	420	6.1e-108	347.7	TIGR01499	folylpolyglutamate synthase/dihydrofolate synthase
2576838776	502	2	465	0.0e+00	528.7	TIGR01134	amidophosphoribosyltransferase
2576838777	393	12	393	0.0e+00	562.1	TIGR01325	O-succinylhomoserine sulfhydrylase
2576838778	85	4	82	2.0e-38	116.7	TIGR02181	Glutaredoxin, GrxC family
2576838780	184	1	147	4.7e-67	210.8	TIGR00244	transcriptional regulator NrdR
2576838781	361	10	357	3.5e-127	411.3	TIGR00326	riboflavin biosynthesis protein RibD
2576838781	361	147	360	2.6e-70	223.3	TIGR00227	riboflavin-specific deaminase C-terminal domain
2576838782	218	1	203	2.8e-67	211.9	TIGR00187	riboflavin synthase, alpha subunit
2576838783	367	1	197	5.6e-78	247.2	TIGR00506	3,4-dihydroxy-2-butanone 4-phosphate synthase
2576838784	158	16	153	4.7e-57	178.1	TIGR00114	6,7-dimethyl-8-ribityllumazine synthase
2576838785	144	4	133	1.1e-47	147.7	TIGR01951	transcription antitermination factor NusB
2576838786	311	4	310	7.4e-99	316.7	TIGR01379	thiamine-phosphate kinase
2576838789	760	137	259	8.0e-20	57.4	TIGR00229	PAS domain S-box
2576838792	1485	72	148	2.4e-24	71.4	TIGR01901	filamentous hemagglutinin family N-terminal domain
2576838800	528	11	179	3.6e-22	66.5	TIGR00231	small GTP-binding protein domain
2576838800	528	3	528	0.0e+00	857.7	TIGR00503	peptide chain release factor 3
2576838804	310	12	295	2.7e-127	410.9	TIGR03533	protein-(glutamine-N5) methyltransferase, ribosomal protein L3-specific
2576838804	310	13	305	2.2e-79	253.5	TIGR00536	HemK family putative methylases
2576838805	362	10	351	0.0e+00	463.9	TIGR00033	chorismate synthase
2576838809	333	26	332	9.6e-90	286.9	TIGR00682	tetraacyldisaccharide 4'-kinase
2576838812	88	4	87	4.1e-11	29.5	TIGR02385	addiction module toxin, RelE/StbE family
2576838819	314	2	286	4.1e-86	274.7	TIGR00768	alpha-L-glutamate ligase, RimK family
2576838820	475	8	475	0.0e+00	454.3	TIGR01350	dihydrolipoamide dehydrogenase
2576838821	422	3	422	0.0e+00	546.7	TIGR01347	2-oxoglutarate dehydrogenase complex dihydrolipoamide succinyltransferase (E2 component)
2576838822	942	13	935	0.0e+00	1228.2	TIGR00239	2-oxoglutarate dehydrogenase, E1 component
2576838828	781	11	703	0.0e+00	643.5	TIGR00437	ferrous iron transporter FeoB
2576838828	781	2	166	1.9e-18	53.8	TIGR00231	small GTP-binding protein domain
2576838830	317	10	317	0.0e+00	485.1	TIGR02249	integron integrase
2576838856	379	124	378	4.6e-70	222.2	TIGR00056	ABC transport permease subunit
2576838862	418	14	407	0.0e+00	509.2	TIGR00407	gamma-glutamyl phosphate reductase
2576838863	211	2	65	3.6e-15	43.1	TIGR00125	cytidyltransferase-like domain
2576838863	211	4	208	5.6e-52	163.6	TIGR00482	nicotinate (nicotinamide) nucleotide adenylyltransferase
2576838864	117	6	104	1.1e-39	120.8	TIGR00090	ribosome silencing factor RsfS/YbeB/iojap
2576838866	607	3	607	0.0e+00	561.3	TIGR01779	TonB-dependent vitamin B12 receptor
2576838876	256	3	246	1.9e-101	324.5	TIGR00466	3-deoxy-D-manno-octulosonate cytidylyltransferase
2576838879	359	11	330	5.1e-96	307.7	TIGR00260	threonine synthase
2576838881	581	25	577	0.0e+00	469.1	TIGR00644	single-stranded-DNA-specific exonuclease RecJ
2576838885	178	1	178	1.5e-58	184	TIGR00997	intracellular septation protein A
2576838893	250	9	247	5.8e-96	306.9	TIGR03080	methane monooxygenase/ammonia monooxygenase, subunit A
2576838894	412	10	411	0.0e+00	427	TIGR03079	methane monooxygenase/ammonia monooxygenase, subunit B
2576838895	257	18	248	1.3e-93	298.7	TIGR03078	methane monooxygenase/ammonia monooxygenase, subunit C
2576838904	550	15	547	5.8e-126	406.8	TIGR01307	phosphoglycerate mutase (2,3-diphosphoglycerate-independent)
2576838906	449	4	446	0.0e+00	480.5	TIGR01421	glutathione-disulfide reductase, animal/bacterial
2576838906	449	4	446	0.0e+00	626.2	TIGR01424	glutathione-disulfide reductase, plant
2576838911	213	56	170	4.4e-24	71.2	TIGR02281	clan AA aspartic protease, TIGR02281 family
2576838923	155	1	155	1.1e-67	213.1	TIGR00754	bacterioferritin
2576838924	159	1	158	6.1e-51	158.6	TIGR00754	bacterioferritin
2576838936	293	5	268	1.3e-119	384.6	TIGR01099	UTP--glucose-1-phosphate uridylyltransferase
2576838939	469	4	463	0.0e+00	494.7	TIGR01350	dihydrolipoamide dehydrogenase
2576838943	199	3	188	1.2e-54	170.9	TIGR00052	nudix-type nucleoside diphosphatase, YffH/AdpP family
2576838944	101	1	94	2.1e-49	152.1	TIGR00988	integration host factor, beta subunit
2576838945	553	3	520	0.0e+00	700.8	TIGR00717	ribosomal protein S1
2576838946	218	2	217	2.7e-79	251.9	TIGR00017	cytidylate kinase
2576838947	453	31	447	9.7e-130	419	TIGR01356	3-phosphoshikimate 1-carboxyvinyltransferase
2576838949	369	13	366	3.1e-116	374	TIGR01141	histidinol-phosphate aminotransferase
2576838950	361	7	82	3.7e-31	93.6	TIGR01807	chorismate mutase domain of proteobacterial P-protein, clade 2
2576838951	359	4	359	0.0e+00	516	TIGR01364	phosphoserine aminotransferase
2576838952	878	8	840	0.0e+00	1235.2	TIGR01063	DNA gyrase, A subunit
2576838957	885	356	483	6.5e-14	38.3	TIGR00229	PAS domain S-box
2576838968	1453	1233	1330	1.4e-26	80	TIGR03696	RHS repeat-associated core domain
2576838968	1453	263	303	7.6e-11	29.5	TIGR01643	YD repeat (two copies)
2576838969	517	2	517	0.0e+00	803.7	TIGR00561	NAD(P) transhydrogenase, alpha subunit
2576838971	369	188	360	9.8e-55	170.9	TIGR00254	diguanylate cyclase (GGDEF) domain
2576838973	352	6	345	2.8e-103	331.5	TIGR03123	probable H4MPT-linked C1 transfer pathway protein
2576838975	235	1	220	5.7e-31	94.1	TIGR00734	hisA/hisF family protein
2576838976	187	25	184	2.3e-77	244.7	TIGR03126	formaldehyde-activating enzyme
2576838978	301	3	289	1.4e-54	171.3	TIGR00768	alpha-L-glutamate ligase, RimK family
2576838979	327	6	326	0.0e+00	449.3	TIGR03120	methenyltetrahydromethanopterin cyclohydrolase
2576838981	320	8	319	3.0e-57	180.2	TIGR00144	beta-RFAP synthase
2576838982	220	91	190	2.6e-15	44	TIGR01509	haloacid dehalogenase superfamily, subfamily IA, variant 3 with third motif having DD or ED
2576838986	542	8	526	1.6e-115	372.5	TIGR00831	Na+/H+ antiporter, bacterial form
2576838987	65	7	65	8.0e-22	63.8	TIGR02459	cobalt transporter subunit CbtB (proposed)
2576838988	225	6	223	1.9e-75	239.4	TIGR02458	cobalt transporter subunit CbtA (proposed)
2576838990	1452	748	1440	0.0e+00	678.8	TIGR02257	cobaltochelatase, CobN subunit
2576838991	641	7	625	0.0e+00	788.3	TIGR02442	cobaltochelatase subunit
2576838992	239	4	218	1.6e-32	98.7	TIGR02467	precorrin-6y C5,15-methyltransferase (decarboxylating), CbiE subunit
2576838994	377	26	377	1.2e-67	214.1	TIGR00312	cobalamin biosynthesis protein CbiD
2576838995	244	5	236	2.9e-69	219	TIGR01467	precorrin-2 C(20)-methyltransferase
2576838996	259	3	249	1.7e-103	331.2	TIGR01465	precorrin-4 C11-methyltransferase
2576838998	515	259	513	1.6e-63	201.7	TIGR00715	precorrin-6x reductase
2576838998	515	5	242	3.4e-91	292.1	TIGR01466	precorrin-3B C17-methyltransferase
2576839001	458	36	457	4.1e-86	275.5	TIGR00379	cobyrinic acid a,c-diamide synthase
2576839002	938	12	116	4.7e-17	48.5	TIGR00229	PAS domain S-box
2576839007	110	1	99	1.3e-15	43.5	TIGR00377	anti-anti-sigma factor
2576839012	136	13	127	2.4e-42	130.2	TIGR04256	GxxExxY protein
2576839025	107	1	106	2.1e-25	75.6	TIGR02118	conserved hypothetical protein
2576839030	796	288	762	8.6e-47	145.9	TIGR00764	lon-related putative ATP-dependent protease
2576839033	180	3	114	1.1e-11	31.3	TIGR00741	ribosomal subunit interface protein
2576839035	339	2	181	3.4e-53	167.4	TIGR00094	tRNA pseudouridine synthase, TruD family
2576839036	157	3	157	1.4e-72	229	TIGR00151	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
2576839037	230	8	227	1.8e-73	232.6	TIGR00453	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
2576839039	426	4	426	0.0e+00	682.9	TIGR01060	phosphopyruvate hydratase
2576839040	277	12	269	1.6e-129	416.6	TIGR01362	3-deoxy-8-phosphooctulonate synthase
2576839041	543	1	534	0.0e+00	829	TIGR00337	CTP synthase
2576839042	451	33	214	3.1e-54	170.8	TIGR02432	tRNA(Ile)-lysidine synthetase, N-terminal domain
2576839042	451	376	422	1.3e-20	59.8	TIGR02433	tRNA(Ile)-lysidine synthetase, C-terminal domain
2576839043	322	1	320	0.0e+00	524.7	TIGR00513	acetyl-CoA carboxylase, carboxyl transferase, alpha subunit
2576839051	196	2	196	1.4e-24	72.8	TIGR00547	periplasmic chaperone LolA
2576839052	780	174	714	0.0e+00	522.2	TIGR02074	penicillin-binding protein, 1A family
2576839052	780	30	759	0.0e+00	877.7	TIGR02071	penicillin-binding protein 1B
2576839054	380	11	377	2.4e-92	295.2	TIGR01047	carboxynorspermidine decarboxylase
2576839055	202	5	189	2.7e-44	137.3	TIGR02727	5,10-methenyltetrahydrofolate synthetase
2576839063	317	9	298	1.6e-108	348.3	TIGR00174	tRNA dimethylallyltransferase
2576839064	615	1	310	2.6e-102	328.6	TIGR00585	DNA mismatch repair protein MutL
2576839066	138	4	138	2.9e-49	152.5	TIGR00150	tRNA threonylcarbamoyl adenosine modification protein YjeE
2576839067	487	220	487	8.8e-75	238.5	TIGR00196	yjeF C-terminal region, hydroxyethylthiazole kinase-related
2576839067	487	7	212	9.8e-52	162.6	TIGR00197	yjeF N-terminal region
2576839068	361	15	354	0.0e+00	507.6	TIGR00276	epoxyqueuosine reductase
2576839070	329	10	310	2.7e-119	383.6	TIGR02482	6-phosphofructokinase
